_id,accommodates,neighbourhood,government_area,city,country,country_code,host_id,host_name,host_is_superhost,host_location,host_neighbourhood,host_response_time,number_of_reviews,guests_included,reviews_per_month,room_type,bed_type,minimum_nights,maximum_nights,Latitudes,Longitudes,price,bedrooms,beds,property_type,number_of_reviews,first_review,availability_30,availability_60,availability_90,availability_365,Amenities
8427787,6,"The location provides easy access to Kaimuki Town's restaurants and shops at the bottom of the hill, the highway, Kahala Mall 'Whole Foods' grocery store, movie theater and the beaches of  Kahala beach is 10 min drive, and Black Point.  Waikiki is 15 min drive and downtown/China town is 20min drive.",Primary Urban Center,Oahu,United States,US,42536781,Kaiser & Teru,True,"Honolulu, Hawaii, United States",Diamond Head/Kapahulu/St. Louis Heights,within a day,38,1,0,Entire home/apt,Real Bed,3,1125,-157.79147,21.28846,275.0,4,4,House,38,2015-10-18 04:00:00+00:00,21,51,81,173,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises"
8556777,3,"The quiet apt is in walking distance of the beach-side shopping malls. There are restaurants that serve local food, as well as international cuisine; Italian, Mexican, Chinese, Indian, Thai, to name a few. Many visitor activities take place in Kihei and everywhere else on the island. Visitor information is available on the wall next to the managers office or check with the visitor activity center at Times Market a block away from the condoYou can arrange activities on the phone from the condo.",Kihei-Makena,Maui,United States,US,45041873,Alice Diane,True,"Hawaii, United States",Kihei/Wailea,within an hour,49,2,0,Entire home/apt,Real Bed,4,31,-156.45773,20.7471,225.0,1,2,Condominium,49,2015-09-26 04:00:00+00:00,8,34,57,261,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible"
8443251,2,0,Bonfim,Porto,Portugal,PT,8935422,Paula,False,"Porto, Porto District, Portugal",0,within an hour,0,2,0,Private room,Real Bed,2,1125,-8.5999,41.15908,40.0,1,2,Apartment,0,1970-01-01 00:00:00+00:00,21,40,40,147,"Wifi, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Washer"
846689,2,0,Copacabana,Rio De Janeiro,Brazil,BR,4421271,Monica,True,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,within an hour,227,1,0,Entire home/apt,Real Bed,3,365,-43.19556815835065,-22.982738721442143,157.0,0,1,Apartment,227,2013-01-03 05:00:00+00:00,6,12,26,116,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
8432900,2,"Cevahir Shopping Mall 20 minutes. Subway / Metrobus 15 minutes. Restaurants, Cinema etc. Astoria Shopping Mall 40 minutes.",Sisli,Istanbul,Turkey,TR,44404274,Melih,False,"Istanbul, İstanbul, Turkey",0,0,0,1,0,Private room,Real Bed,1,29,28.99683,41.07385,121.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,30,60,90,365,"Cable TV, Wifi, Wheelchair accessible, Kitchen, Smoking allowed, Doorman"
8543198,8,"Waikoloa Beach is an area located on the South Kohala coast on the island of Hawaii. Approximately 25 minutes north of the Kona International Airport (KOA). The Waikoloa Beach Resort is very family and pedestrian friendly. Most properties are within a 10-15 minute walk (3-5minute drive with ample parking) to ʻAnaehoʻomalu Bay, also known as A-Bay. A-Bay is a shallow water bay located within the resort. ʻAnaehoʻomalu is best known for its sunsets, snorkeling and historic royal fishponds. The Queens’ MarketPlace and Kings’ Shops provide convenient dining and shopping options.",South Kohala,The Big Island,United States,US,41842769,Resortica,True,Waikoloa Beach Resort,0,within an hour,12,1,0,Entire home/apt,Real Bed,3,365,-155.88047,19.91602,350.0,3,3,Townhouse,12,2016-02-04 05:00:00+00:00,5,14,26,185,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
8473997,4,"There are wonderful restaurants nearby, including the well-known Cheesecake Factory; Hy's Steak House for a very special dinner; Tiki's Grill & Bar for great food, inexpensive drinks and Duke's Canoe House, oceanfront, food, drinks, with both places great spots for sunsets, people watching and nightly entertainment; and Cheeseburger in Paradise, always crowded, located at each end of Waikiki.",Primary Urban Center,Oahu,United States,US,43793840,Mark,False,"Honolulu, Hawaii, United States",Waikiki,within an hour,81,1,0,Entire home/apt,Real Bed,3,1125,-157.82454,21.27631,138.0,0,2,Condominium,81,2015-09-26 04:00:00+00:00,11,26,44,281,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool"
8474806,2,"Like much of New York, my neighborhood is quite diverse and safe.  You will find a number of inexpensive and well-established shops and grocery stores, as well as a number of ""newer""-styled restaurants and eateries.",Harlem,New York,United States,US,44630169,Stephen,False,"New York, New York, United States",Hamilton Heights,0,9,1,0,Entire home/apt,Real Bed,2,90,-73.9453,40.82725,68.0,1,1,Apartment,9,2016-12-04 05:00:00+00:00,0,0,0,0,"TV, Internet, Wifi, Kitchen, Pets allowed, Buzzer/wireless intercom"
8537109,1,"This stunning neighborhood esta literally in the center of a whole . You are within walking distance of the famous Ramblas , an un walk from the old town 's Gothic and Born . Also very close to Gaudi's Casa Batllo and and the famous Sagrada Familia, a must visit if you do sightseeing in the city . If you simply want to shop and eat , you could find everything you need in Passeig de Gracia",la Vila de Gràcia,Barcelona,Spain,ES,44913823,Karla,False,"Barcelona, Catalonia, Spain",Vila de Gràcia,within an hour,109,1,0,Shared room,Real Bed,1,1125,2.15765,41.39898,17.0,1,5,Apartment,109,2016-04-17 04:00:00+00:00,29,59,89,364,"TV, Internet, Wifi, Kitchen, Smoking allowed, Breakfast"
8463872,3,I can say very safety and quiet a place.Generally are living families.,Uskudar,Istanbul,Turkey,TR,3876588,Ali,True,İstanbul,Kadıköy,within an hour,43,1,0,Entire home/apt,Real Bed,3,92,29.01386,41.01205,127.0,2,2,Apartment,43,2016-01-30 05:00:00+00:00,10,24,41,240,"TV, Wifi, Kitchen, Free street parking, Heating, Family/kid friendly"
8581508,4,"Waikoloa Beach is an area located on the South Kohala coast on the island of Hawaii. Approximately 25 minutes north of the Kona International Airport (KOA). The Waikoloa Beach Resort is very family and pedestrian friendly. Most properties are within a 10-15 minute walk (3-5minute drive with ample parking) to ʻAnaehoʻomalu Bay, also known as A-Bay. A-Bay is a shallow water bay located within the resort. ʻAnaehoʻomalu is best known for its sunsets, snorkeling and historic royal fishponds. The Queens’ MarketPlace and Kings’ Shops provide convenient dining and shopping options.",South Kohala,The Big Island,United States,US,41842769,Resortica,True,Waikoloa Beach Resort,0,within an hour,27,1,0,Entire home/apt,Real Bed,3,365,-155.87969,19.91485,192.0,2,2,Condominium,27,2016-04-23 04:00:00+00:00,8,21,51,288,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
859686,8,"Upscale and quiet neighborhood. Listen to the sound of the ocean , watch tropical birds in your yard and pick some fresh fruits. The views are stunning. Surfing is the best in the world during the winter. Swimming, diving, snorkeling, hiking spots, amazing sunset views are just some of the gifts of staying on the North Shore.  Can you walk to the beaches?  Yes, you easily could, but I recommend taking your rental car. There is so much to see around the neighborhood, so many restaurants, food trucks, parks, stores, the beach with the turtles - parking is free and easy.  The shoreline with a large Foodland Supermarket and a Coffee Bean Store, Pupukea Beach and Sharks Cove is less than a mile. Haleiwa Town or the Turtle Bay Hotel about 7 miles, Waimea Park, 1 1/2 miles, Sunset Beach 2-3  miles  ( depending on where you go)  The beach where you can swim with the turtles is 3 miles away.  A boat tour to see sharks leaves from Haleiwa harbor (7 miles away) Enjoy horseback riding or a helicop",North Shore Oahu,Oahu,United States,US,4501810,Juergen,False,"Haleiwa, Hawaii, United States",North Shore,within an hour,46,4,0,Entire home/apt,Real Bed,1,90,-158.05936,21.64974,150.0,3,4,House,46,2013-01-07 05:00:00+00:00,6,6,6,6,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises"
8606900,3,"Escape to paradise with a beautiful beachfront tropical resort set on 6 acres with lush landscaped gardens, swaying palm trees, all sitting on the beachfront. Enjoy the three-story plantation style resort to soak up the sunshine on the beach or the beach side outdoor pool and hot tub while you sip on your favorite tropical drink from the poolside bar, or take advantage of the ocean side grills for an evening barbecue. Located on a sandy beach with breathtaking views of the blue Pacific Ocean and year-round cool trade winds. Accommodations is a studio hotel room that is spacious air conditioned rooms with a private lanai with ocean or exotic tropical garden views. Walk to the popular Coconut Marketplace with dozens of boutique shops and restaurants. Located on the East-side just 7 miles north of the airport that is convenient for trips north, south, and west on the island. Renting from a privately managed unit gives you all the advantages for less the cost.",Kapaa-Wailua,Kauai,United States,US,39166875,Hula Now,False,US,0,within an hour,69,1,0,Entire home/apt,Real Bed,3,180,-159.32769,22.05253,115.0,0,1,Condominium,69,2015-12-30 05:00:00+00:00,12,37,59,334,"TV, Cable TV, Wifi, Air conditioning, Pool, Free parking on premises"
8634239,2,"Full heart of urban life, in the village. - Convenience store ( 50m )  - Market ( 150m) - Rue St Catherine (150m) ( Pedestrian from June to September )  - Uqam University is a 4-minute walk - The heart of the entertainment district is a 10-minute walk",Ville-Marie,Montreal,Canada,CA,45400539,Richard,True,"Montreal, Québec, Canada",Downtown Montreal,within a few hours,120,2,0,Entire home/apt,Real Bed,2,1125,-73.55837,45.52153,101.0,1,3,Townhouse,120,2016-05-28 04:00:00+00:00,25,50,74,323,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
858695,3,0,Mount Eden,New York,United States,US,4494343,Douglas,False,US,Mount Eden,within an hour,262,1,0,Private room,Real Bed,2,30,-73.91382,40.84058,30.0,1,1,Apartment,262,2013-01-12 05:00:00+00:00,5,10,22,219,"TV, Internet, Wifi, Air conditioning, Kitchen, Breakfast"
8597222,4,"This studio is 15 feet from our other vacation home and has 7 acres of grassland surrounding the unit. Peaceful landscape with horses and cows along the drive up.  The studio has a private patio overlooking the ocean. This is a quiet and peaceful location with a perfect temperature and breeze.   We are located 10 minutes to Hilo, 10 minutes to the nearest beach (Honolii Beach Park), and 50 minutes to the Volcanoes National Park((Re-opened 9/22)  Also Hawaii Botanical gardens and Akaka Falls are nearby. If you have any questions feel free to ask!",South Hilo,The Big Island,United States,US,45244354,Sharon And Mark,True,"Lakebay, Washington, United States",Hilo,within an hour,147,2,0,Entire home/apt,Real Bed,2,30,-155.10389,19.8003,80.0,1,2,Guesthouse,147,2015-12-11 05:00:00+00:00,7,28,50,227,"TV, Wifi, Free parking on premises, Family/kid friendly, Smoke detector, Carbon monoxide detector"
8606636,1,"Central, easy to reach subway.  (7 MİN by walking) Just behind one of the popular shopping mall (Cevahir AVM)",Sisli,Istanbul,Turkey,TR,24452295,Aslınur,False,"Istanbul, Turkey",0,within a day,0,1,0,Private room,Real Bed,1,1125,28.99434,41.06049,58.0,1,1,House,0,1970-01-01 00:00:00+00:00,30,60,90,365,"Cable TV, Wifi, Kitchen, Free parking on premises, Elevator, Heating"
8593656,2,"It's location. Close to all. Central Park. Cute restaurants, mall (East river plaza), 6 train station one block away, 20 mins to midtown. Friendly people around. Supermarket one block away, bus station across the street. Convenient. Mins from the East side Museums (Met and Guggenheim.  Great for various culture cuisine. ( American, African, Caribbean, Mexican, Italian, French)",East Harlem,New York,United States,US,45226022,Caroline,True,"New York, New York, United States",0,0,154,1,0,Private room,Real Bed,5,29,-73.94003,40.79802,79.0,1,1,Apartment,154,2015-10-10 04:00:00+00:00,29,59,89,89,"Internet, Wifi, Kitchen, Heating, Smoke detector, Carbon monoxide detector"
8598424,6,"There is an extensive list of places around the area in the welcome packet. If you like to plan ahead though, feel free to email me. Kailua is a great community that has world famous beaches, a healthy lifestyle, and great restaurants. The beach and Kailua town, where there is everything you'll need, is a 5-10 minute walk away.",Koolaupoko,Oahu,United States,US,32380124,Tiffany,False,"Honolulu, Hawaii, United States",Kailua,within an hour,53,4,0,Entire home/apt,Real Bed,4,1125,-157.74216,21.40129,189.0,2,3,Cottage,53,2015-10-21 04:00:00+00:00,2,23,53,136,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
861172,6,"Next to the Montjuic hill, close to the Pl. Espanya and Magic Fountain, 15min walk from the Ramblas and even less from the port.",el Poble Sec,Barcelona,Spain,ES,1422875,Suzy,False,"Barcelona, Cataluña, Spain",El Poble-sec,within an hour,66,4,0,Entire home/apt,Real Bed,1,20,2.16447,41.37421,110.0,3,3,Apartment,66,2013-04-01 04:00:00+00:00,0,0,0,0,"Wifi, Kitchen, Buzzer/wireless intercom, Heating, Family/kid friendly, Essentials"
8616844,4,0,Pittwater,Sydney,Australia,AU,45329638,Henrietta,False,"Whale Beach, New South Wales, Australia",Avalon,0,0,2,0,Entire home/apt,Real Bed,5,28,151.33275,-33.61943,260.0,3,3,House,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Pets allowed"
8624104,1,"This is a very safe neighborhood with a short walk to the beautiful Prospect Park, Brooklyn Botanic Garden and Brooklyn Museum + lots of shops, restaurants, grocery stores, pharmacies and Laundromats within walking distance. It's a 20 minute subway ride to Canal Street in Manhattan and 20 minutes the beautiful Brighton beach (white sand) and the historic Cony Island.",Flatbush,New York,United States,US,45293333,Melody,False,"New York, New York, United States",Flatbush,within an hour,1,1,1,Private room,Real Bed,2,30,-73.95305,40.65336,45.0,1,1,Apartment,1,2019-03-02 05:00:00+00:00,0,0,3,3,"Wifi, Air conditioning, Kitchen, Elevator, Heating, Essentials"
8627986,3,Lanikai is a residential area.  We are located on a one way street with a bike trail to one side.  The beach is only a few hundred feet away.  We don't even bother with shoes.,Koolaupoko,Oahu,United States,US,24527595,Eva F.,False,"Hawaii, United States",Kailua,within an hour,12,2,0,Entire home/apt,Real Bed,3,1125,-157.71911,21.39473,155.0,0,1,Apartment,12,2015-11-07 05:00:00+00:00,10,28,46,119,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
8628309,5,"Wall St., 9/11 Memorial, Woolworth building, Century 21, Statue of Liberty, South Street Seaport, Brooklyn Bridge, and Tribeca are all 5 minute walks (or less).",Financial District,New York,United States,US,45380685,Jennifer,True,"Queens, New York, United States",Financial District,within an hour,218,5,0,Entire home/apt,Real Bed,30,1000,-74.0088,40.70838,195.0,2,3,Apartment,218,2015-10-12 04:00:00+00:00,8,17,47,300,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible"
8608841,7,Amazing restaurants and bars of all types.  Music venues and clubs all over the neighborhood as well.,Williamsburg,New York,United States,US,17258663,Christopher,False,"New York, New York, United States",Williamsburg,0,1,4,0,Entire home/apt,Real Bed,3,1125,-73.95726,40.71006,120.0,3,3,Apartment,1,2016-05-24 04:00:00+00:00,0,0,0,0,Smoke detector
865367,4,"Superb neighborhood of Eixample Dret, just 15 min walking to Las Ramblas and 10 min walking to Gaudi sights, like Sagrada Familia and La Pedrera.  By metro stations of Verdaguer and Girona. There are many restaurants, cafés and groceries stores right by the building. Passeig de Sant Joan is a very wide promenade with many new and trendy nice cafés and restaurants.",la Dreta de l'Eixample,Barcelona,Spain,ES,582060,Fernando,False,"Barcelona, Catalonia, Spain",Sultanahmet,within an hour,39,2,0,Entire home/apt,Real Bed,3,180,2.17086,41.39767,125.0,2,3,Apartment,39,2013-08-22 04:00:00+00:00,3,8,16,249,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator"
8698671,2,"Chelsea is hands down one of the trendiest neighborhoods in NYC. I absolutely love it here. Down 8th avenue alone you'll find a vast array of cafes, restaurants, bars, and bodegas/stores. Also steps away from the Joyce Theater if you'd like to catch quick a show. The following hot spots are walking distance from the apt:  Chelsea Market  The High Line  Whitney Museum  The Meatpacking District  The West Village  Chelsea Piers  Union Square  Times Square",Chelsea,New York,United States,US,45667135,Jen,False,"Los Angeles, California, United States",Chelsea,within a few hours,31,1,0,Private room,Real Bed,5,1125,-74.00184,40.7411,112.0,1,1,Apartment,31,2015-10-14 04:00:00+00:00,0,0,0,0,"TV, Internet, Wifi, Air conditioning, Kitchen, Buzzer/wireless intercom"
8672496,6,0,South Kohala,The Big Island,United States,US,45553553,Paul,True,"Benicia, California, United States",Island of Hawaiʻi,within an hour,46,6,0,Entire home/apt,Real Bed,3,60,-155.79154,19.93311,109.0,2,4,Condominium,46,2015-11-14 05:00:00+00:00,2,4,15,120,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Pool"
867745,6,0,Lahaina,Maui,United States,US,1118742,Carol,False,"Lahaina, Hawaii, United States",Lahaina,within an hour,80,1,0,Entire home/apt,Real Bed,1,1125,-156.68897,20.93447,399.0,3,4,House,80,2013-04-09 04:00:00+00:00,5,23,47,287,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
8662829,1,"The flat is located at the end of Sıraselviler Street, right in Cihangir “kahve” (a square that local people use as a meeting point). It is 10 mins walking distance to Istiklal Street and Taksim square, the heart of “modern” Istanbul, where you’ll find a shopping district and all the nightlife (restaurants, bars, clubs etc).  There is a big supermarket 2 mins from the apartment, and a “bakkal” (small shop open until the late hours of the night) just next to the entrance of our apartment building.",Beyoglu,Istanbul,Turkey,TR,45514715,Deniz,False,"Paris, Île-de-France, France",Cihangir,0,10,1,0,Private room,Real Bed,2,1125,28.98144,41.03036,90.0,1,1,Apartment,10,2015-11-15 05:00:00+00:00,0,0,0,0,"Internet, Wifi, Kitchen, Smoking allowed, Buzzer/wireless intercom, Heating"
8708285,4,"The Sagrada Familia neighbourhood is part of the Eixample district. It's residential, very quiet and has parks to practise sports or read quietly, such as Gaudí Park, Jardins de la Industria and Jardins d'Antoni Puigvert. This neighbourhood takes its name from the most prestigious work by Gaudí because it's in the heart of the area. It's a fairly quiet residential area formed by geometric grids, though it's true you'll see some tourists around, especially near the Sagrada Familia.  The Avinguda de Gaudí is the perfect place to grab a bite to eat, it connects  Sagrada Familia with Hospital de Sant Pau, another modernist masterpiece",la Sagrada Família,Barcelona,Spain,ES,1744516,Silvia & Luís,False,"Barcelona, Catalonia, Spain",Vila de Gràcia,within an hour,19,4,0,Entire home/apt,Real Bed,3,1125,2.17954,41.40542,115.0,1,1,Apartment,19,2015-10-13 04:00:00+00:00,6,24,54,318,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating"
8705489,2,Deniz ve ulaşım,Beyoglu,Istanbul,Turkey,TR,45127010,Ebru,False,"Istanbul, İstanbul, Turkey",Beyoglu,within a few hours,0,1,0,Private room,Real Bed,1,7,28.95465,41.03922,58.0,1,2,Apartment,0,1970-01-01 00:00:00+00:00,28,56,86,86,"Internet, Wifi, Kitchen, Smoking allowed, Pets allowed, Heating"
8747128,1,"Super safe neighborhood! Centrally located. The University is 10 min away so the demographics is fairly young adults and families, nearest beach is Waikiki and Ala Moana Beach Park. There is a big shopping center on Ward Avenue, just a few blocks away and also the Ala Moana Mall is nearby.",Primary Urban Center,Oahu,United States,US,44483583,Joanna,False,"Honolulu, Hawaii, United States",Manoa,within a few hours,28,1,0,Private room,Airbed,7,1125,-157.82638,21.29826,40.0,1,1,Apartment,28,2015-11-03 05:00:00+00:00,0,0,0,95,"TV, Internet, Wifi, Kitchen, Free street parking, Washer"
8746817,2,0,Fatih,Istanbul,Turkey,TR,1186560,Ramiz,False,Turkey,Sultanahmet,within an hour,7,2,0,Private room,Real Bed,1,1125,28.97716,41.00337,311.0,1,2,Bed and breakfast,7,2015-10-18 04:00:00+00:00,30,60,82,357,"TV, Internet, Wifi, Air conditioning, Pets allowed, Doorman"
8710268,2,0,Todos os Santos,Rio De Janeiro,Brazil,BR,26255501,Franz,False,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Todos os Santos,within a day,1,1,0,Private room,Real Bed,3,90,-43.28815453293831,-22.900517430354583,86.0,1,2,House,1,2016-08-17 04:00:00+00:00,28,58,88,363,"Internet, Wifi, Air conditioning, Pool, Kitchen, Buzzer/wireless intercom"
8650800,1,"A lot of trees. Subway is near, you will be in city in 20 min.",Bedford-Stuyvesant,New York,United States,US,9917136,Rani,False,"North Babylon, New York, United States",Bedford-Stuyvesant,within a few hours,16,1,0,Private room,Real Bed,30,1125,-73.92373,40.67754,32.0,1,1,Apartment,16,2017-04-10 04:00:00+00:00,17,20,50,139,"Internet, Wifi, Free street parking, Essentials, Lock on bedroom door, translation missing: en.hosting_amenity_49"
8738605,2,"We are on the plateau! Near absolutely anything you could want. It had a great vibe, and theres always stuff going on!",Le Plateau-Mont-Royal,Montreal,Canada,CA,20222894,Sarah,False,"Montreal, Quebec, Canada",Le Plateau,0,2,1,0,Private room,Real Bed,4,1125,-73.56897,45.53421,25.0,1,1,Apartment,2,2015-10-13 04:00:00+00:00,0,0,0,0,"Wifi, Kitchen, Pets allowed, Heating, Family/kid friendly, Washer"
8719788,4,0,Fort Greene,New York,United States,US,18052038,Caroline,False,"New York, New York, United States",Fort Greene,0,0,1,0,Entire home/apt,Real Bed,1,1125,-73.97813,40.68601,175.0,2,2,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Internet, Wifi, Air conditioning, Kitchen, Indoor fireplace"
865148,7,0,la Dreta de l'Eixample,Barcelona,Spain,ES,582060,Fernando,False,"Barcelona, Catalonia, Spain",Sultanahmet,within an hour,61,4,0,Entire home/apt,Real Bed,3,90,2.17019,41.39909,222.0,3,5,Apartment,61,2013-04-16 04:00:00+00:00,1,10,24,257,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises"
8725519,2,0,Paia-Haiku,Maui,United States,US,22134108,Hale Nihi B&B,False,"Paia, Hawaii, United States",Paia,within a few hours,27,2,0,Entire home/apt,Real Bed,1,1125,-156.37736,20.91115,175.0,1,1,Apartment,27,2016-05-28 04:00:00+00:00,8,35,65,339,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Kitchen"
8736847,8,"Architectural style, safety, amenities and commute.",el Poble Sec,Barcelona,Spain,ES,32727836,Sunny,False,"Barcelona, Catalonia, Spain",El Poble-sec,within a few hours,22,1,0,Shared room,Real Bed,1,1125,2.15897,41.37482,20.0,1,8,Bed and breakfast,22,2016-01-03 05:00:00+00:00,24,42,72,347,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible"
8664238,2,0,el Raval,Barcelona,Spain,ES,27573426,EasyFlat,False,"Barcelona, Catalonia, Spain",El Raval,within a few hours,5,2,0,Entire home/apt,Real Bed,31,330,2.16915,41.38494,41.0,1,1,Apartment,5,2016-02-23 05:00:00+00:00,14,44,74,134,"TV, Internet, Wifi, Air conditioning, Kitchen, Heating"
8764966,2,"*Two night minimum stay, although we will book a one-night reservation if there is one night open between the reserved dates of other guests. Our home is located in the rural town of Hana, on the East side of Maui.  There are beautiful beaches nearby, including Hana Bay, a 10 minute walk away, and Hamoa Beach, a 10 minute drive down the road, consistently named one of the most beautiful beaches in America, where we like to spend our time surfing, swimming with the kids, and lounging under the shady trees. Lots of hiking to see waterfalls and swimming in fresh water pools, including Oheo (Seven Sacred Pools) that is part of the U.S. National Park Service and Waianapanapa State Park that has a cool volcanic grotto you can swim in, a black sand beach, and a blow hole along the coastline. Or just relax on the covered deck, play some cards, board games, read a book, or enjoy a movie or two via the wireless internet on your computer or tablet. There are many mom and pop places to eat, includ",Hana,Maui,United States,US,45949761,Brook,True,"Maui, Hawaii",Hana,within an hour,142,1,0,Entire home/apt,Real Bed,2,1125,-155.98991,20.75688,199.0,1,1,House,142,2016-03-12 05:00:00+00:00,2,5,9,188,"Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Family/kid friendly"
880678,5,"Best and fancy area of Ipanema, in the corner of Rua Garcia D'Avila, overlooking the Christ. This area of Ipanema is one of the safest and more secure neighborhoods on the South Zone of Rio de Janeiro.  Very complete shopping area around the building (post office, banks, supermarkets, restaurants, bars, cafeterias, lotteries, hospitals, pharmacies, shopping, subway, etc.).  2 blocks from the beach.  Very nice bars and restaurants around.",Ipanema,Rio De Janeiro,Brazil,BR,4658178,Paulo,True,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Ipanema,within an hour,149,2,0,Entire home/apt,Real Bed,1,25,-43.208947252933214,-22.984064324510875,190.0,1,2,Apartment,149,2015-03-03 05:00:00+00:00,1,7,30,80,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises"
8778128,4,0,Lahaina,Maui,United States,US,46013796,Maui Westside,True,"Kaanapali, Hawaii, United States",Kaanapali,within an hour,5,4,0,Entire home/apt,Real Bed,4,90,-156.68939,20.94595,256.0,1,2,Condominium,5,2017-04-18 04:00:00+00:00,5,17,47,302,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
8799546,4,"The neighbourhood is amazing! There are cafés, bars, bakeries (yes, 3, an italian, an organic, and the traditional one), the best poutine in town (Poutineville), and so many other things at a walking distance ll love it!",Ville-Marie,Montreal,Canada,CA,3673260,Isabela,False,"Montreal, Québec, Canada",Downtown Montreal,0,6,4,0,Entire home/apt,Real Bed,3,1125,-73.56156,45.52117,51.0,2,2,Apartment,6,2015-12-29 05:00:00+00:00,0,0,0,0,"TV, Wifi, Kitchen, Paid parking off premises, Free street parking, Heating"
878307,5,"BEYOND THE BEACHES OF IPANEMA AND ARPOADOR , THERE'S THE  ""GENERAL OSÓRIO"" SQUARE AND SUBWAY, ONE BLOCK FROM THE APARTMENT.  A GREAT SUPER-MARKET ""ZONA SUL"" IS IN THE CORNER OF THE STREET.",Ipanema,Rio De Janeiro,Brazil,BR,2206708,Lilian E Cadu,False,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,within an hour,86,2,0,Entire home/apt,Real Bed,4,1125,-43.19568749147897,-22.985071907544643,149.0,2,5,Apartment,86,2013-02-06 05:00:00+00:00,12,17,17,43,"TV, Cable TV, Wifi, Kitchen, Paid parking off premises, Smoking allowed"
8778827,2,"Situado en un edificio bonito, con gente buena y tranquila. Al lado mismo del Pº Maragall y del Hospital de Sant Pau. Delante de un parque al que ir a tomar el sol, leer, descansar y relajarse.",el Guinardó,Barcelona,Spain,ES,38486997,Leonor,False,"Barcelona, Catalonia, Spain",Guinardó,within an hour,52,1,0,Private room,Real Bed,2,1125,2.17833,41.41507,45.0,1,2,Apartment,52,2015-12-01 05:00:00+00:00,30,60,90,365,"Internet, Wifi, Kitchen, Breakfast, Elevator, Buzzer/wireless intercom"
875567,1,0,West Village,New York,United States,US,4622733,Marise,False,"New York, New York, United States",West Village,within a few hours,65,1,0,Entire home/apt,Real Bed,3,21,-74.00686,40.73746,113.0,1,1,Apartment,65,2013-05-11 04:00:00+00:00,23,49,79,354,"Internet, Wifi, Air conditioning, Kitchen, Buzzer/wireless intercom, Heating"
8777931,12,0,Koolauloa,Oahu,United States,US,9127597,Capt Ken,True,"Honolulu, Hawaii, United States",Ko'olauloa,within a day,8,2,0,Entire home/apt,Real Bed,3,1125,-158.01657,21.69298,695.0,4,7,Villa,8,2016-02-16 05:00:00+00:00,25,52,75,350,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible"
8783653,4,"Waikoloa Beach is an area located on the South Kohala coast on the island of Hawaii. Approximately 25 minutes north of the Kona International Airport (KOA). The Waikoloa Beach Resort is very family and pedestrian friendly. Most properties are within a 10-15 minute walk (3-5minute drive with ample parking) to ʻAnaehoʻomalu Bay, also known as A-Bay. A-Bay is a shallow water bay located within the resort. ʻAnaehoʻomalu is best known for its sunsets, snorkeling and historic royal fishponds. The Queens’ MarketPlace and Kings’ Shops provide convenient dining and shopping options.",South Kohala,The Big Island,United States,US,41842769,Resortica,True,Waikoloa Beach Resort,0,within an hour,19,1,0,Entire home/apt,Real Bed,3,365,-155.87825,19.91656,203.0,2,2,Condominium,19,2016-01-30 05:00:00+00:00,10,35,65,317,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
